Time [s],Channel 0,Channel 1,Channel 2,Channel 3
2.735096500,0,0,1,0
2.735333600,0,0,0,0
2.735524600,0,0,1,0
2.736200100,0,1,1,0
2.737272900,1,1,1,0
2.737641700,1,1,1,1
2.737773900,1,1,1,0
2.738623800,1,0,1,0
2.738632400,1,0,0,0
2.738796500,0,0,0,0
2.739134200,0,0,0,1
2.739276800,0,0,1,1
2.740010500,0,1,1,1
2.740102800,1,1,1,1
2.740187100,0,1,1,1
2.742287700,0,1,0,1
2.742337200,1,1,0,1
2.742342200,1,1,0,0
2.742754000,1,0,0,0
2.743275400,1,0,0,1
2.743325800,1,0,0,0
2.744044700,0,0,0,0
2.744243100,0,0,1,0
2.744585100,0,1,1,0
2.744595500,0,1,1,1
2.744603900,0,1,0,1
2.744905600,0,1,1,1
2.745901700,0,0,1,1
2.746032500,0,1,1,1
2.746708500,1,1,1,1
2.747104000,1,1,1,0
2.747343500,0,1,1,0
2.748039700,0,1,0,0
2.748074800,1,1,0,0
2.748110600,1,0,0,0
2.748278000,1,0,0,1
2.749226300,1,1,0,1
2.749314000,1,1,1,1
2.750054300,0,1,1,1
2.750688500,0,0,1,1
2.751065700,0,0,0,1
2.751312700,1,0,0,1
2.751319300,1,0,0,0
2.753364500,0,0,0,0
2.753417600,0,0,1,0
2.753522200,0,1,1,0
2.753561600,1,1,1,0
2.754398400,1,1,1,1
2.755002200,1,0,1,1
2.755003700,1,0,0,1
2.755348500,0,0,0,1
2.756467800,0,0,0,0
2.757297500,0,1,0,0
2.757374200,0,1,1,0
2.758062100,1,1,1,0
2.758169300,1,0,1,0
2.758627200,0,0,1,0
2.759380500,0,0,0,0
2.759433600,0,0,0,1
2.759564400,1,0,0,1
2.759656200,1,0,1,1
2.759927600,1,1,1,1
2.760532800,1,1,1,0
2.762091400,1,0,1,0
2.762154800,0,0,1,0
2.762474900,0,0,0,0
2.763123600,0,0,0,1
2.763391800,0,0,0,0
2.763556700,1,0,0,0
2.764139800,1,0,1,0
2.764166400,1,1,1,0
2.764212800,0,1,1,0
2.765015600,0,1,0,0
2.765759200,1,1,0,0
2.766004000,1,1,0,1
2.767337200,1,0,0,1
2.767351200,1,0,1,1
2.767440100,1,0,0,1
2.767462500,0,0,0,1
2.768095900,0,0,0,0
2.768448500,0,0,1,0
2.769887600,0,1,1,0
2.770040000,1,1,1,0
2.770331700,1,1,1,1
2.770464100,1,1,0,1
2.771875800,1,0,0,1
2.771956900,1,0,1,1
2.771984100,1,0,1,0
2.772401500,1,1,1,0
2.772701100,0,1,1,0
2.773631200,0,0,1,0
2.774213600,0,0,1,1
2.774610600,1,0,1,1
2.775048300,1,0,0,1
2.775152100,0,0,0,1
2.775453500,0,1,0,1
2.775486800,0,1,1,1
2.776691400,1,1,1,1
2.776940900,0,1,1,1
2.777093000,0,0,1,1
2.777137800,0,0,0,1
2.777267900,0,0,0,0
2.777323500,0,0,0,1
2.777586700,0,0,0,0
2.777850200,0,0,1,0
2.778595000,1,0,1,0
2.779059100,1,1,1,0
2.779064300,0,1,1,0
2.779498200,0,0,1,0
2.779545500,1,0,1,0
2.780050000,1,0,1,1
2.780527800,1,0,1,0
2.780833700,1,0,0,0
2.781123800,1,1,0,0
2.781144500,1,0,0,0
2.782020700,0,0,0,0
2.782826400,0,0,0,1
2.782934200,0,1,0,1
2.782989100,0,1,1,1
2.783758700,0,0,1,1
2.783940800,0,0,0,1
2.785055500,0,0,1,1
2.785155900,1,0,1,1
2.785334300,1,1,1,1
2.785364700,1,1,1,0
2.786698600,1,1,1,1
2.787653000,1,1,1,0
2.788040900,0,1,1,0
2.788061100,0,1,0,0
2.788349200,0,1,1,0
2.788377700,0,0,1,0
2.788825800,0,0,0,0
2.789408900,1,0,0,0
2.789517600,1,1,0,0
2.789666900,1,1,0,1
2.790041400,1,1,1,1
2.791444800,1,1,1,0
2.791462400,1,0,1,0
2.791520900,0,0,1,0
2.791655400,0,0,0,0
2.791722500,0,0,1,0
2.791762100,0,1,1,0
2.792086700,0,1,1,1
2.793053700,0,1,1,0
2.793612200,0,1,0,0
2.794442500,1,1,0,0
2.794849400,1,1,1,0
2.794996900,1,0,1,0
2.795611800,1,1,1,0
2.796077100,1,1,1,1
2.796162700,0,1,1,1
2.796395900,0,1,0,1
2.797899200,0,0,0,1
2.798407800,0,0,0,0
2.799236600,0,0,1,0
2.799397400,1,0,1,0
2.799482100,0,0,1,0
2.799808200,1,0,1,0
2.800009100,1,1,1,0
2.801157400,1,0,1,0
2.801515000,1,0,1,1
2.802005900,1,1,1,1
2.802282500,1,0,1,1
2.802436800,1,0,0,1
2.802563600,0,0,0,1
2.803496100,1,0,0,1
2.804160200,1,0,0,0
2.804426300,1,0,0,1
2.804759200,1,1,0,1
2.805470500,1,1,1,1
2.806241900,0,1,1,1
2.806758900,0,0,1,1
2.806874200,0,1,1,1
2.806929700,0,1,1,0
2.807078400,0,1,0,0
2.807673600,0,1,0,1
2.808806000,1,1,0,1
2.808876400,1,0,0,1
2.809741900,1,0,1,1
2.809848400,1,1,1,1
2.810378200,0,1,1,1
2.810494300,0,1,1,0
2.811175000,0,1,0,0
2.811548100,1,1,0,0
2.811708200,0,1,0,0
2.811792100,0,1,0,1
2.812013500,0,1,0,0
2.812807900,0,0,0,0
2.813513000,0,0,1,0
2.813627100,0,1,1,0
2.814676400,1,1,1,0
2.814865600,1,1,0,0
2.815025300,1,1,0,1
2.815338300,1,0,0,1
2.815456300,1,0,1,1
2.816372800,1,0,0,1
2.816484400,1,0,0,0
2.816998800,0,0,0,0
2.817935700,0,1,0,0
2.818439900,0,1,0,1
2.819014800,0,0,0,1
2.819038900,1,0,0,1
2.819195400,1,0,1,1
2.819471600,1,0,0,1
2.820165300,1,1,0,1
2.821444000,1,1,0,0
2.821464600,1,1,1,0
2.822066400,1,1,0,0
2.822122600,1,0,0,0
2.822310400,0,0,0,0
2.823088700,0,0,1,0
2.823836100,0,0,1,1
2.824829400,0,1,1,1
2.825371000,0,1,0,1
2.825543600,1,1,0,1
2.825726000,0,1,0,1
2.825772300,0,1,0,0
2.826006500,0,1,1,0
2.826595000,0,0,1,0
2.826656400,0,0,0,0
2.827213200,0,1,0,0
2.827423600,1,1,0,0
2.827770900,0,1,0,0
2.827780900,0,0,0,0
2.827996700,0,0,1,0
2.828726400,0,0,1,1
2.829806500,0,1,1,1
2.829826300,1,1,1,1
2.831023900,1,1,1,0
2.831082500,1,1,0,0
2.831648000,0,1,0,0
2.832679500,0,0,0,0
2.833306500,0,0,0,1
2.833871000,0,0,1,1
2.834355200,1,0,1,1
2.834590200,1,1,1,1
2.835836800,1,1,1,0
2.835930700,0,1,1,0
2.836459900,0,1,1,1
2.836503200,0,1,0,1
2.837661900,0,1,1,1
2.837664000,0,0,1,1
2.838495000,1,0,1,1
2.839076100,1,0,1,0
2.839084400,1,0,0,0
2.840258000,1,1,0,0
2.840336900,1,0,0,0
2.840778700,1,0,0,1
2.840933700,1,0,0,0
2.841335800,1,0,1,0
2.841476400,0,0,1,0
2.841995300,0,1,1,0
2.842297100,0,0,1,0
2.842778400,0,0,1,1
2.843679100,1,0,1,1
2.843940400,1,0,0,1
2.844070200,1,0,0,0
2.844892900,1,0,1,0
2.845127100,1,1,1,0
2.845356200,1,1,1,1
2.845909400,1,1,1,0
2.846792100,0,1,1,0
2.847075100,0,1,1,1
2.847131900,0,1,1,0
2.847422500,0,1,0,0
2.848110800,0,0,0,0
2.848292800,1,0,0,0
2.848496500,0,0,0,0
2.848511000,1,0,0,0
2.848679200,1,0,1,0
2.849347800,1,0,1,1
2.850160000,1,1,1,1
2.850805800,0,1,1,1
2.850980500,0,1,0,1
2.851288300,0,0,0,1
2.851760200,0,1,0,1
2.852372500,1,1,0,1
2.852419700,1,1,1,1
2.852474600,1,1,1,0
2.853993300,1,1,1,1
2.854183000,1,0,1,1
2.855162200,1,0,0,1
2.855327000,0,0,0,1
2.856255900,0,0,0,0
2.857388500,0,1,0,0
2.857499300,1,1,0,0
2.857923800,1,1,1,0
2.858220700,0,1,1,0
2.858449900,0,1,1,1
2.858612900,0,1,1,0
2.858866600,1,1,1,0
2.859323700,1,1,0,0
2.859360800,0,1,0,0
2.859368200,1,1,0,0
2.859429400,1,0,0,0
2.860246700,1,0,0,1
2.860263800,1,1,0,1
2.860710500,0,1,0,1
2.861423400,0,1,1,1
2.861527100,0,1,1,0
2.862487300,0,1,0,0
2.862798100,0,1,1,0
2.863053400,0,0,1,0
2.863056100,1,0,1,0
2.863389400,1,0,1,1
2.864334200,1,0,1,0
2.864951900,1,0,1,1
2.865544300,1,0,0,1
2.865811300,1,0,1,1
2.865853200,1,1,1,1
2.866084100,0,1,1,1
2.866846600,1,1,1,1
2.867809000,1,1,1,0
2.867865800,1,0,1,0
2.868887000,1,0,0,0
2.869092600,1,0,0,1
2.869411700,0,0,0,1
2.870052700,0,0,0,0
2.870217800,1,0,0,0
2.870680200,1,1,0,0
2.871521700,1,1,0,1
2.871706300,1,1,1,1
2.872562000,0,1,1,1
2.872576900,0,1,1,0
2.872705000,0,0,1,0
2.874673900,0,0,0,0
2.874850000,0,0,0,1
2.875065300,0,1,0,1
2.875097000,1,1,0,1
2.875728900,1,0,0,1
2.876978300,1,0,1,1
2.877458700,1,0,1,0
2.877538400,1,0,0,0
2.878022400,1,0,0,1
2.878367700,0,0,0,1
2.878537500,0,1,0,1
2.878583100,0,0,0,1
2.879734400,0,1,0,1
2.879890300,0,1,0,0
2.880362300,1,1,0,0
2.880805400,1,1,1,0
2.880881600,0,1,1,0
2.881494700,0,1,0,0
2.881576500,0,1,1,0
2.882090100,1,1,1,0
2.882453500,1,0,1,0
2.882758800,0,0,1,0
2.883077500,0,0,1,1
2.883971800,1,0,1,1
2.884576600,0,0,1,1
2.884659200,0,0,0,1
2.885374200,0,1,0,1
2.885750800,0,0,0,1
2.885895300,0,0,1,1
2.886011100,0,0,1,0
2.887194700,0,0,1,1
2.887694400,0,0,0,1
2.887769600,1,0,0,1
2.888287000,1,1,0,1
2.888514900,1,1,1,1
2.888973500,0,1,1,1
2.889916900,0,1,1,0
2.890928300,0,0,1,0
2.891106500,0,0,1,1
2.891361100,0,0,0,1
2.891561800,0,0,0,0
2.891604000,1,0,0,0
2.892367200,0,0,0,0
2.892576200,0,0,0,1
2.893592000,0,0,0,0
2.893610300,0,0,1,0
2.893909500,0,1,1,0
2.895042100,1,1,1,0
2.895102900,1,0,1,0
2.895577900,1,1,1,0
2.895835300,1,1,1,1
2.896007900,1,1,0,1
2.896038600,1,1,0,0
2.897615900,0,1,0,0
2.897740700,0,1,0,1
2.898365000,0,1,0,0
2.898716200,0,0,0,0
2.899193500,0,0,1,0
2.899923900,1,0,1,0
2.900154800,1,0,1,1
2.900569600,1,0,1,0
2.901093500,1,1,1,0
2.901664200,0,1,1,0
2.902082900,0,1,0,0
2.902260200,0,1,0,1
2.902766400,1,1,0,1
2.903773700,1,1,0,0
2.903929800,0,1,0,0
2.904049500,0,0,0,0
2.904306700,0,1,0,0
2.905146600,0,0,0,0
2.905173900,0,0,0,1
2.905240900,1,0,0,1
2.905324400,1,0,1,1
2.905497500,1,0,1,0
2.906876900,0,0,1,0
2.907027000,0,1,1,0
2.907451400,0,1,0,0
2.908167700,0,1,0,1
2.909011800,0,0,0,1
2.910033500,1,0,0,1
2.910092700,0,0,0,1
2.910206100,0,0,1,1
2.910271800,1,0,1,1
2.910285900,1,1,1,1
2.911030400,1,1,1,0
2.911273000,1,1,0,0
2.911612500,0,1,0,0
2.911923200,1,1,0,0
2.913083600,1,0,0,0
2.913481900,1,0,1,0
2.913589800,1,0,1,1
2.914085200,0,0,1,1
2.914431900,0,0,1,0
2.915063600,0,1,1,0
2.915477000,1,1,1,0
2.915968700,1,0,1,0
2.916223600,1,1,1,0
2.916728400,1,1,0,0
2.917024100,1,1,0,1
2.917291300,1,1,0,0
2.917378000,1,1,1,0
2.917599500,1,0,1,0
2.918465500,1,0,0,0
2.918535500,1,0,0,1
2.918720500,0,0,0,1
2.918788200,0,1,0,1
2.920544200,0,1,0,0
2.920967500,1,1,0,0
2.921172600,1,1,1,0
2.921326000,1,0,1,0
2.921418100,1,0,1,1
2.922474900,1,0,0,1
2.922733700,1,0,0,0
2.922785600,1,0,1,0
2.923413500,1,0,0,0
2.923433400,1,1,0,0
2.923538800,1,1,0,1
2.924169400,0,1,0,1
2.924673100,0,1,1,1
2.925190600,0,0,1,1
2.925494100,0,0,0,1
2.926209600,1,0,0,1
2.926569300,1,0,0,0
2.927220400,1,0,0,1
2.927703200,1,1,0,1
2.928201300,1,1,1,1
2.928613500,1,1,1,0
2.929156700,0,1,1,0
2.929830600,0,1,0,0
2.930262300,1,1,0,0
2.930420300,1,0,0,0
2.931385400,1,1,0,0
2.931763800,1,1,0,1
2.931956100,1,0,0,1
2.932522600,1,1,0,1
2.932726100,1,1,1,1
2.932825500,0,1,1,1
2.932905500,0,0,1,1
2.933079000,1,0,1,1
2.933237100,1,0,0,1
2.933939600,1,0,0,0
2.934165700,0,0,0,0
2.935334600,0,1,0,0
2.935509800,1,1,0,0
2.935577400,1,1,1,0
2.936780000,1,1,0,0
2.936909000,1,1,0,1
2.937191500,0,1,0,1
2.938095900,0,1,1,1
2.938155300,0,0,1,1
2.938463100,0,1,1,1
2.938757500,0,0,1,1
2.938977900,0,1,1,1
2.939616000,1,1,1,1
2.939935200,1,1,1,0
2.940398400,1,1,1,1
2.940934700,1,1,0,1
2.941047200,1,1,0,0
2.941387200,1,0,0,0
2.941667700,1,0,1,0
2.942270000,1,1,1,0
2.942708500,0,1,1,0
2.942909500,1,1,1,0
2.942959800,1,1,0,0
2.943103600,1,1,0,1
2.943715000,1,1,0,0
2.944025100,1,0,0,0
2.945015800,0,0,0,0
2.945198300,0,0,0,1
2.945910800,0,0,1,1
2.946050800,0,0,0,1
2.946721700,0,0,0,0
2.946893600,0,1,0,0
2.947193100,1,1,0,0
2.947446700,1,1,1,0
2.947584800,1,1,1,1
2.947802400,1,0,1,1
2.948330000,1,1,1,1
2.948955500,1,1,0,1
2.949034300,1,1,0,0
2.949466100,0,1,0,0
2.949588400,0,1,0,1
2.949638500,0,1,1,1
2.950770200,0,1,0,1
2.951535300,0,0,0,1
2.951899200,1,0,0,1
2.952200200,0,0,0,1
2.952626600,0,0,0,0
2.952779600,0,0,1,0
2.952929600,0,1,1,0
2.953180800,0,0,1,0
2.953612300,1,0,1,0
2.954706800,1,0,0,0
2.954940600,1,0,1,0
2.955032300,0,0,1,0
2.955592400,0,0,0,0
2.955757600,0,0,0,1
2.956246600,0,1,0,1
2.956543000,0,1,0,0
2.957325600,0,1,1,0
2.957661900,0,0,1,0
2.957936800,1,0,1,0
2.958714300,1,0,1,1
2.958878500,0,0,1,1
2.958957700,0,1,1,1
2.959639500,0,1,0,1
2.960852900,1,1,0,1
2.961669200,1,0,0,1
2.961905400,1,0,0,0
2.961940400,1,1,0,0
2.962239900,1,1,1,0
2.962655800,0,1,1,0
2.962678900,0,0,1,0
2.962811100,0,0,1,1
2.962850500,1,0,1,1
2.962995500,1,1,1,1
2.964131500,1,1,0,1
2.964181000,0,1,0,1
2.964594200,0,0,0,1
2.965244700,0,0,0,0
2.966124200,1,0,0,0
2.966460700,1,1,0,0
2.966576000,1,0,0,0
2.966689900,1,0,0,1
2.967071400,1,0,1,1
2.967375000,1,0,0,1
2.968666500,1,1,0,1
2.968887100,1,1,0,0
2.969211700,0,1,0,0
2.969470600,0,1,1,0
2.969869000,0,1,0,0
2.970723600,0,1,0,1
2.971078400,1,1,0,1
2.971751800,1,0,0,1
2.972134700,0,0,0,1
2.972148100,0,0,1,1
2.972936700,0,0,0,1
2.972948400,0,1,0,1
2.973606900,0,1,0,0
2.973852800,0,1,1,0
2.973954900,1,1,1,0
2.974053200,1,1,1,1
2.974833500,0,1,1,1
2.975541000,0,0,1,1
2.976035400,0,0,0,1
2.976123400,0,1,0,1
2.976439900,0,1,0,0
2.976551900,1,1,0,0
2.977478700,1,1,0,1
2.977664700,1,1,0,0
2.978912800,1,1,1,0
2.979192200,0,1,1,0
2.979210300,0,0,1,0
2.979620200,0,0,0,0
2.980868500,0,0,0,1
2.981177000,0,0,1,1
2.981543600,0,1,1,1
2.981896100,0,0,1,1
2.982237300,1,0,1,1
2.982253300,1,1,1,1
2.982334400,1,1,0,1
2.982343700,1,0,0,1
2.983197400,1,0,0,0
2.983372200,1,1,0,0
2.983412800,1,1,1,0
2.985123600,0,1,1,0
2.985396100,0,1,0,0
2.985974200,0,1,0,1
2.986045600,0,0,0,1
2.986589100,1,0,0,1
2.986688600,1,0,0,0
2.988369900,1,0,1,0
2.988388500,0,0,1,0
2.988544900,0,1,1,0
2.989574800,0,1,1,1
2.989703700,0,0,1,1
2.989861600,0,0,0,1
2.990345900,1,0,0,1
2.991312200,1,0,1,1
2.991870200,1,0,1,0
2.992397600,1,1,1,0
2.992666400,0,1,1,0
2.992855600,1,1,1,0
2.993459800,0,1,1,0
2.993867100,0,1,0,0
2.994200800,1,1,0,0
2.994205300,1,1,0,1
2.994678200,1,1,0,0
2.994690700,0,1,0,0
2.994747000,0,0,0,0
2.996258900,0,0,1,0
2.996428900,1,0,1,0
2.996760500,1,1,1,0
2.997012200,1,0,1,0
2.997168300,1,0,1,1
2.998047900,0,0,1,1
2.998622600,1,0,1,1
2.998920400,1,1,1,1
2.999291100,1,1,1,0
2.999315900,1,1,0,0
2.999663700,1,1,1,0
3.000293900,0,1,1,0
3.002151200,0,0,1,0
3.002314800,0,0,1,1
3.002325700,0,0,0,1
3.002487400,0,1,0,1
3.002624200,1,1,0,1
3.003302800,1,0,0,1
3.004395100,1,0,1,1
3.004754200,1,0,1,0
3.004771100,1,0,1,1
3.005268400,1,0,1,0
3.005613900,0,0,1,0
3.005996100,0,1,1,0
3.006204900,0,1,0,0
3.006531500,0,1,0,1
3.007569600,1,1,0,1
3.007666800,1,1,1,1
3.008337200,0,1,1,1
3.008722900,0,1,1,0
3.009030700,0,0,1,0
3.009379900,0,0,1,1
3.009609500,0,0,0,1
3.010255800,1,0,0,1
3.010435600,0,0,0,1
3.010835400,0,0,0,0
3.011191900,0,0,1,0
3.011264900,0,1,1,0
3.011758400,0,1,1,1
3.012117800,0,1,0,1
3.012442600,0,1,0,0
3.012984700,1,1,0,0
3.013010500,0,1,0,0
3.013398500,0,0,0,0
3.014223400,1,0,0,0
3.014460700,1,0,1,0
3.014573400,1,0,1,1
3.015699800,1,1,1,1
3.016684600,1,1,1,0
3.016767700,0,1,1,0
3.017088500,0,1,1,1
3.017276000,0,1,0,1
3.018318000,0,1,0,0
3.018462000,0,0,0,0
3.018529900,1,0,0,0
3.018568600,1,1,0,0
3.019171100,1,1,1,0
3.019583700,0,1,1,0
3.019591400,0,1,0,0
3.019783300,0,1,0,1
3.019995100,1,1,0,1
3.020179400,1,1,0,0
3.020231800,1,1,0,1
3.021100400,0,1,0,1
3.021650100,1,1,0,1
3.021704700,1,0,0,1
3.021886000,0,0,0,1
3.022441900,0,0,1,1
3.022806400,0,1,1,1
3.022815500,0,1,1,0
3.024237200,0,1,0,0
3.024519600,1,1,0,0
3.024751600,1,0,0,0
3.025719500,1,1,0,0
3.025983900,1,1,0,1
3.026647000,0,1,0,1
3.026792900,0,1,1,1
3.027545200,0,0,1,1
3.028056500,0,1,1,1
3.028540900,0,1,0,1
3.028552700,0,1,0,0
3.029035400,1,1,0,0
3.030035300,1,1,0,1
3.030729100,1,0,0,1
3.031313800,1,0,1,1
3.031627300,1,0,1,0
3.031858300,0,0,1,0
3.032414800,0,0,0,0
3.033243500,1,0,0,0
3.033856400,1,1,0,0
3.034554600,1,1,0,1
3.034928500,0,1,0,1
3.035056300,0,1,1,1
3.036232200,0,1,0,1
3.036808700,0,1,0,0
3.037120700,0,0,0,0
3.037649600,1,0,0,0
3.038128600,1,0,1,0
3.038952800,0,0,1,0
3.039204900,0,1,1,0
3.039752500,0,1,0,0
3.040012500,0,1,1,0
3.040031500,0,1,1,1
3.040182000,0,0,1,1
3.040459900,0,1,1,1
3.040713200,0,1,1,0
3.041179700,0,0,1,0
3.042006300,1,0,1,0
3.042889200,1,0,0,0
3.043725800,1,0,0,1
3.043801300,1,0,0,0
3.043827000,1,1,0,0
3.044557100,0,1,0,0
3.044560500,0,1,0,1
3.044646300,0,0,0,1
3.045055100,0,0,1,1
3.045132600,1,0,1,1
3.045268800,1,0,1,0
3.045606900,0,0,1,0
3.046050700,0,0,1,1
3.046500400,0,0,0,1
3.046643800,0,0,1,1
3.046714400,1,0,1,1
3.047191000,0,0,1,1
3.047337100,0,0,0,1
3.047394400,0,0,0,0
3.047480400,0,1,0,0
3.048207800,0,1,1,0
3.048352200,0,1,1,1
3.048483800,0,0,1,1
3.049156100,1,0,1,1
3.049210100,1,1,1,1
3.049380500,1,1,1,0
3.049967300,1,0,1,0
3.050290200,0,0,1,0
3.050525900,0,1,1,0
3.051422600,0,1,0,0
3.051548400,1,1,0,0
3.052310900,1,1,0,1
3.052489200,1,0,0,1
3.054140300,0,0,0,1
3.054285000,0,0,0,0
3.054476500,1,0,0,0
3.054505800,1,0,1,0
3.054520100,1,1,1,0
3.055577800,1,1,0,0
3.056894600,1,0,0,0
3.057166400,1,0,0,1
3.057376100,0,0,0,1
3.057400100,0,0,1,1
3.057584500,0,0,1,0
3.058613800,0,0,0,0
3.058932500,0,0,0,1
3.059841700,0,1,0,1
3.059957400,0,1,0,0
3.060181200,1,1,0,0
3.060305200,1,1,0,1
3.060470000,0,1,0,1
3.060608000,0,0,0,1
3.061385200,0,0,0,0
3.061847700,0,0,1,0
3.062408100,1,0,1,0
3.062908700,1,1,1,0
3.063404500,1,1,1,1
3.064568500,1,1,0,1
3.064814600,0,1,0,1
3.064994700,0,0,0,1
3.065338300,0,1,0,1
3.065504900,0,0,0,1
3.065941600,0,1,0,1
3.066112200,0,1,0,0
3.066984700,1,1,0,0
3.067251600,1,0,0,0
3.067351000,1,0,1,0
3.067925700,1,0,0,0
3.068518100,1,0,0,1
3.068753000,1,1,0,1
3.069615800,0,1,0,1
3.070134100,0,1,1,1
3.070587400,0,1,1,0
3.070818400,1,1,1,0
3.071006400,1,0,1,0
3.071174900,0,0,1,0
3.071387400,0,0,0,0
3.071505200,0,0,1,0
3.071746100,0,0,0,0
3.071931100,0,0,1,0
3.073044300,0,1,1,0
3.073485000,0,1,1,1
3.074101500,1,1,1,1
3.074682800,1,1,0,1
3.074758400,1,1,1,1
3.075052700,1,1,1,0
3.075424500,1,1,1,1
3.075457200,1,0,1,1
3.075532000,1,0,0,1
3.076662000,1,0,1,1
3.077189200,0,0,1,1
3.077851500,1,0,1,1
3.077997100,1,0,1,0
3.078009000,1,0,0,0
3.078077500,1,1,0,0
3.078094300,0,1,0,0
3.078671500,1,1,0,0
3.079731700,1,0,0,0
3.079897100,1,0,0,1
3.080063500,1,0,1,1
3.080831800,0,0,1,1
3.081184400,0,0,1,0
3.081386600,0,0,0,0
3.082955500,0,1,0,0
3.083567700,0,1,1,0
3.083835600,0,1,1,1
3.084102900,1,1,1,1
3.084485000,1,1,1,0
3.084638600,1,0,1,0
3.084756300,1,0,0,0
3.085274900,0,0,0,0
3.085524300,0,0,1,0
3.085597200,0,0,0,0
3.085745000,0,1,0,0
3.085943400,1,1,0,0
3.086716500,1,0,0,0
3.086805300,1,1,0,0
3.087564300,1,1,0,1
3.088108400,1,1,1,1
3.088703000,0,1,1,1
3.089156100,0,1,1,0
3.089480500,0,0,1,0
3.089482400,1,0,1,0
3.090258600,1,0,0,0
3.091678500,0,0,0,0
3.091785100,0,1,0,0
3.091872300,0,1,0,1
3.093124200,0,0,0,1
3.093171200,0,0,0,0
3.093211900,0,0,1,0
3.093668200,1,0,1,0
3.093814700,0,0,1,0
3.094131200,0,1,1,0
3.094158300,0,1,1,1
3.095151500,0,1,0,1
3.095151800,0,1,1,1
3.095913600,0,0,1,1
3.096388900,1,0,1,1
3.096636700,0,0,1,1
3.097400800,0,0,1,0
3.098096400,0,0,0,0
3.099176600,0,1,0,0
3.099412600,0,1,0,1
3.099826300,1,1,0,1
3.101221900,1,1,1,1
3.101812700,1,1,1,0
3.101815900,1,1,0,0
3.101892100,1,1,0,1
3.101994900,1,0,0,1
3.102237900,0,0,0,1
3.103132400,0,0,0,0
3.103633900,1,0,0,0
3.103661200,1,0,0,1
3.103995600,1,0,0,0
3.104008000,1,1,0,0
3.104501400,1,1,1,0
3.104836500,1,1,0,0
3.105651600,1,1,0,1
3.106124500,0,1,0,1
3.107212300,0,0,0,1
3.107574000,0,0,1,1
3.107686900,0,0,1,0
3.109060500,1,0,1,0
3.109614400,1,0,0,0
3.110204600,1,1,0,0
3.110475500,1,1,0,1
3.111045600,1,1,1,1
3.111272800,0,1,1,1
3.111412200,0,1,1,0
3.112387700,0,0,1,0
3.112519400,0,0,0,0
3.113072800,1,0,0,0
3.113530600,1,1,0,0
3.114275900,1,0,0,0
3.114681200,1,0,0,1
3.114838000,1,1,0,1
3.115431400,1,1,0,0
3.115455900,1,1,1,0
3.115972000,0,1,1,0
3.116376100,0,0,1,0
3.117285700,0,0,0,0
3.117395300,1,0,0,0
3.117836900,1,0,1,0
3.117939900,1,0,1,1
3.118499100,1,1,1,1
3.119260500,0,1,1,1
3.119844900,0,1,1,0
3.119952600,0,1,0,0
3.120066800,0,1,0,1
3.120089800,1,1,0,1
3.120277700,1,1,1,1
3.120879600,1,1,1,0
3.121018700,1,0,1,0
3.121445700,1,0,0,0
3.121487100,1,0,0,1
3.121936000,0,0,0,1
3.121997400,0,1,0,1
3.122141800,0,0,0,1
3.124303700,0,0,0,0
3.124676600,0,0,1,0
3.124822900,1,0,1,0
3.125127600,1,1,1,0
3.126014200,0,1,1,0
3.126050200,0,0,1,0
3.126352400,0,0,1,1
3.127573400,0,0,0,1
3.127928200,1,0,0,1
3.128106100,1,1,0,1
3.128490600,1,0,0,1
3.128768500,1,1,0,1
3.128917600,1,1,0,0
3.129362600,1,1,1,0
3.129827100,1,1,1,1
3.130249500,1,0,1,1
3.130384900,1,0,0,1
3.130588500,0,0,0,1
3.130802200,0,0,0,0
3.131508500,0,0,0,1
3.131634600,0,0,0,0
3.131647100,1,0,0,0
3.132369500,0,0,0,0
3.132564900,0,1,0,0
3.132730100,1,1,0,0
3.133613400,1,1,1,0
3.134628600,1,1,1,1
3.134828900,1,0,1,1
3.134898500,0,0,1,1
3.135569200,1,0,1,1
3.135978600,1,0,0,1
3.137202400,1,0,0,0
3.137365800,0,0,0,0
3.137705800,0,1,0,0
3.137972400,0,1,0,1
3.138068100,0,1,1,1
3.139555700,1,1,1,1
3.140088500,1,0,1,1
3.140670400,1,0,0,1
3.140823900,1,0,0,0
3.141282100,0,0,0,0
3.141710900,1,0,0,0
3.142131300,1,1,0,0
3.142392300,1,1,1,0
3.142517700,1,1,1,1
3.143723900,1,0,1,1
3.144924800,0,0,1,1
3.145263200,1,0,1,1
3.145387800,1,0,0,1
3.145701300,1,0,0,0
3.145743200,1,0,0,1
3.146194400,1,1,0,1
3.147313300,1,1,1,1
3.147739400,1,1,1,0
3.147837700,0,1,1,0
3.148192800,0,0,1,0
3.149020100,0,0,0,0
3.149764600,0,0,1,0
3.150035200,0,0,1,1
3.150208500,0,1,1,1
3.150419100,0,0,1,1
3.151008100,1,0,1,1
3.151085900,1,0,1,0
3.151490200,1,0,0,0
3.151560800,1,1,0,0
3.152386900,1,0,0,0
3.153341900,1,0,0,1
3.153400800,1,1,0,1
3.153546600,0,1,0,1
3.153589100,0,1,0,0
3.154055300,0,1,1,0
3.154349600,1,1,1,0
3.154917800,1,0,1,0
3.155425700,1,0,1,1
3.156120000,1,1,1,1
3.156159500,1,1,0,1
